date,tweet
2021-07-23 06:32:44,"b'RT @culturaencadena: \xc2\xa1#Novedades de #SANDITON T2 #MANIFEST #Netflix, VIRGIN RIVER (Un lugar para so\xc3\xb1ar) Intuici\xc3\xb3n Criminal #AmericanHorrorS\xe2\x80\xa6'"

2021-07-23 06:12:10,"b'@entel_ayuda Tuve que comprar un chip #Movistar, con eso les digo todo'"

2021-07-23 05:55:00,"b'\xc2\xa1#Novedades de #SANDITON T2 #MANIFEST #Netflix, VIRGIN RIVER (Un lugar para so\xc3\xb1ar) Intuici\xc3\xb3n Criminal\xe2\x80\xa6 https://t.co/xrp6ypGlL1'"

2021-07-23 04:36:20,b'Apple iPhone 11 Pro Max 512GB - Gris Espacial - Desbloqueado #Apple #iPhone11 #movil #movistar #celular #Madrid\xe2\x80\xa6 https://t.co/aHSKEls7iS'

2021-07-23 03:27:44,b'RT @elykrause: @AyudaMovistarCL sigo sin Internet en stgo centro.  No contestan los llamados no dan respuestas . Son la peor empresa de col\xe2\x80\xa6'

2021-07-23 03:21:56,"b'Ayer rajando a #Movistar  por la SUPER REBAJA de m\xc3\xad plan de 65 a 75 soles, y hoy nos dej\xc3\xb3 sin servicio en la ciudad\xe2\x80\xa6 https://t.co/GTMehY14JY'"

2021-07-23 02:18:31,"b'Cre\xc3\xa9s que los de Movistar son unos hijos de remil puta?.\nSi cre\xc3\xa9s que si, por favor dale RT y entr\xc3\xa1 a averiguar com\xe2\x80\xa6 https://t.co/4Ug1fWullX'"

2021-07-23 02:16:01,b'RT @omartepa: @MovistarEC @Telefonica @Telecom_Ec el falso mensaje de #movistar que llega hasta por si acaso\xe2\x80\xa6 y cuando vas a una tienda Mov\xe2\x80\xa6'

2021-07-23 02:01:16,b'Movistar no prestar\xc3\xa1 servicio durante estos d\xc3\xadas por mantenimiento programado (+ fechas) https://t.co/YXKP2eDcQM\xe2\x80\xa6 https://t.co/N4k41OPj03'

2021-07-23 00:53:59,b'#Movistar ejecuta mantenimiento a su plataforma a escala nacional este jueves 22 y el lunes 26 de julio - Agencia d\xe2\x80\xa6 https://t.co/9HjHaxv6VE'

2021-07-23 00:31:01,b'@MovistarEC @Telefonica @Telecom_Ec el falso mensaje de #movistar que llega hasta por si acaso\xe2\x80\xa6 y cuando vas a una\xe2\x80\xa6 https://t.co/4KMrGsxwTV'

2021-07-22 23:38:05,b'#Movistar #Venezuela suspender\xc3\xa1 servicios por mantenimiento este jueves\n\n#22Julio https://t.co/jucNlUWQ8Z'

2021-07-22 23:22:32,b'#Movistar pensais arreglar mi incidencia?'

2021-07-22 22:19:23,b'@AyudaMovistarCL sigo sin Internet en stgo centro.  No contestan los llamados no dan respuestas . Son la peor empre\xe2\x80\xa6 https://t.co/WBccl6dYvw'

2021-07-22 22:16:50,"b'Servicio solidario.\nCuando los cr\xc3\xa1neos de @movistar derivan tu l\xc3\xadnea fija al celular, no esperes a que una vez solu\xe2\x80\xa6 https://t.co/GEsLuLCzWc'"

2021-07-22 21:46:43,"b'RT @pagosaterceros: \xc2\xbfProblemas en la factura con #Vodafone, #Movistar, #Orange, #Amena?\n\nReclama en la Oficina de Atenci\xc3\xb3n al Usuario de Te\xe2\x80\xa6'"

2021-07-22 21:38:12,b'Que pasa @MovistarChile que mi se\xc3\xb1al de internet se cae a cada rato!!! \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 Ya aburrida con este tema pago plan para\xe2\x80\xa6 https://t.co/BCo0qX1B2x'

2021-07-22 21:10:40,b'RT @elykrause: @AyudaMovistarCL sigo sin Internet en stgo centro.  No contestan los llamados no dan respuestas . Son la peor empresa de col\xe2\x80\xa6'

2021-07-22 20:53:36,b'@AyudaMovistarCL sigo sin Internet en stgo centro.  No contestan los llamados no dan respuestas . Son la peor empre\xe2\x80\xa6 https://t.co/jgrfaGi1DR'

2021-07-22 20:43:19,b'RT @luisrodolfoMx: \xc2\xa1Comienza la cumbre #OYW2021 @OneYoungWorld!\n#packmaso #OYW #movistar'

2021-07-22 19:42:25,"b'Reporta el sabotaje y hurto a Instalaciones, Antenas o Cableado.\nLlamando al 0800-Antenas (0800-2683627)\n#Movilnet\xe2\x80\xa6 https://t.co/uKVDnToZWr'"

2021-07-22 19:02:10,b'Movistar no prestar\xc3\xa1 servicio durante estos d\xc3\xadas por mantenimiento programado (+ fechas) https://t.co/DNSbwgrZCJ\xe2\x80\xa6 https://t.co/mM1KzZJFp3'

2021-07-22 19:00:37,"b'@MovistarArg ahora ha sumado un nuevo servicio, para que no tengas que recordar muchas cosas, te ayudan sacando los\xe2\x80\xa6 https://t.co/48m5wBM2J5'"

2021-07-22 18:11:28,"b'RT @miriamrondina: @MovistarArg Hola gente! Le muestro el DM q me mandaron.O sea,me remiten a formas de consulta q no atienden tamppco,como\xe2\x80\xa6'"

2021-07-22 18:10:00,"b'@MovistarArg Hola gente! Le muestro el DM q me mandaron.O sea,me remiten a formas de consulta q no atienden tamppco\xe2\x80\xa6 https://t.co/7FK2WUZlhh'"

2021-07-22 17:59:55,b'#movistar Actualmente puede haber interrupciones! #movistardown M\xc3\xa1s informaci\xc3\xb3n en: https://t.co/3Xmpx5NrvP'

2021-07-22 17:29:04,b'Dia cuatro sin servicio de internet. Y sin perspectiva de soluci\xc3\xb3n pronta. Cada remota vez que logr\xc3\xa1s comunicarte c\xe2\x80\xa6 https://t.co/d4lPZF09Si'

2021-07-22 17:20:42,"b'Tras hablar con 7 departamentos, 28 teleoperadores, 28 grabaciones de consentimiento, a\xc3\xban sigo esperando que\xe2\x80\xa6 https://t.co/VVFOv7p1OM'"

2021-07-22 17:15:06,"b'RT @mexnewz: En #M\xc3\xa9xico cada vez hay menos #quejas contra #Telcel, AT&amp;T y #Movistar, pero hay m\xc3\xa1s contra #Izzi, #Megacable y #Totalplay, se\xe2\x80\xa6'"

2021-07-22 17:04:31,"b'@MovistarArg Una nueva.HOY,no solo me mandan al chat de whatsapp,sino q para responderme,HOY ,se entiende? HOY me p\xe2\x80\xa6 https://t.co/mvCui3DUOl'"

2021-07-22 16:42:41,b'Movistar realizar\xc3\xa1 mantenimiento el 26 de julio https://t.co/vXopvRIYaU #Movistar #22Jul #Servicios Redacci\xc3\xb3n:\xe2\x80\xa6 https://t.co/EGG1fFvejO'

2021-07-22 16:10:43,b'@MovistarVe podr\xc3\xadan corroborar esta informaci\xc3\xb3n por favor #servicios #conexion #movistar #atencionAlcliente https://t.co/1u1b44DSvM'

2021-07-22 16:00:56,b'\xc2\xa1Comienza la cumbre #OYW2021 @OneYoungWorld!\n#packmaso #OYW #movistar https://t.co/NWdpFXBI2P'

2021-07-22 15:50:24,b'#Movistar #enga\xc3\xb1o #movil Qu\xc3\xa9 verg\xc3\xbcenza!! Lo de Movistar es incre\xc3\xadble!! El jueves pasado compre un m\xc3\xb3vil porque lleg\xe2\x80\xa6 https://t.co/fQ0TxVnUJw'

2021-07-22 15:39:50,b'#Movistar Venezuela suspender\xc3\xa1 sus servicios este jueves #22Jul por #mantenimiento https://t.co/gg2tj0dbpB #22jul\xe2\x80\xa6 https://t.co/C2rXP9aIM1'

2021-07-22 15:39:04,b'Recarga Saldo! #Movistar #Digitel #Movilnet  #Cantv #MovistarTv   #SimpleTV\n\n\xe2\x9c\x94Desde #Peru\xf0\x9f\x87\xb5\xf0\x9f\x87\xaa #Venezuela \xf0\x9f\x87\xbb\xf0\x9f\x87\xaa o cualqui\xe2\x80\xa6 https://t.co/lebwUp89oi'

2021-07-22 15:19:30,b'RT @Cirineo2V: #Hito3Millones600Mil\n\n\xf0\x9f\x93\xa2Atenci\xc3\xb3n \n\n#Movistar Venezuela suspender\xc3\xa1 sus servicios este jueves #22Jul por mantenimiento:\xc2\xa0iniciar\xe2\x80\xa6'

2021-07-22 15:18:07,b'RT @Cirineo2V: #Hito3Millones600Mil\n\n\xf0\x9f\x93\xa2Atenci\xc3\xb3n \n\n#Movistar Venezuela suspender\xc3\xa1 sus servicios este jueves #22Jul por mantenimiento:\xc2\xa0iniciar\xe2\x80\xa6'

2021-07-22 15:13:44,b'20.64 tuve que pagar para poder anular mi contrato en #movistar definitivamente hay que leer las letras peque\xc3\xb1as de\xe2\x80\xa6 https://t.co/KG4Xdx5k6f'

2021-07-22 15:13:24,"b'@MovistarPeru  QUIERO CANCELAR MI SUSCRIPCI\xc3\x93N  DE BLOQUE DE CANALES HBO, FOX Y ANTIVIRUS Y ME DICEN SUS ASESORES QU\xe2\x80\xa6 https://t.co/6PWd7M4fK6'"

2021-07-22 15:04:10,b'RT @Cirineo2V: #Hito3Millones600Mil\n\n\xf0\x9f\x93\xa2Atenci\xc3\xb3n \n\n#Movistar Venezuela suspender\xc3\xa1 sus servicios este jueves #22Jul por mantenimiento:\xc2\xa0iniciar\xe2\x80\xa6'

2021-07-22 15:02:02,b'Esto es @MovistarArg @MovistarPlus @Movistar_Team @MovistarFutbol .\nEsta es su #atencionalcliente.\n#ladrones\xe2\x80\xa6 https://t.co/R9LuQAaGCp'

2021-07-22 15:00:17,b'RT @Cirineo2V: #Hito3Millones600Mil\n\n\xf0\x9f\x93\xa2Atenci\xc3\xb3n \n\n#Movistar Venezuela suspender\xc3\xa1 sus servicios este jueves #22Jul por mantenimiento:\xc2\xa0iniciar\xe2\x80\xa6'

2021-07-22 14:59:53,b'RT @Cirineo2V: #Hito3Millones600Mil\n\n\xf0\x9f\x93\xa2Atenci\xc3\xb3n \n\n#Movistar Venezuela suspender\xc3\xa1 sus servicios este jueves #22Jul por mantenimiento:\xc2\xa0iniciar\xe2\x80\xa6'

2021-07-22 14:59:51,b'@movistar_es que poca verg\xc3\xbcenza ten\xc3\xa9is.  Llevo 2 d\xc3\xadas sin poder ver el Yomvi y no ten\xc3\xa9is un t\xc3\xa9cnico que sea capaz d\xe2\x80\xa6 https://t.co/oqgBaffyJ0'

2021-07-22 14:55:31,b'RT @CWVen: #Movistar incorpora zonas de cobertura a sus servicios de internet al hogar. Soluci\xc3\xb3n \xc3\x81gil Movistar (SAM) es un producto de cone\xe2\x80\xa6'

2021-07-22 14:55:27,b'RT @CWVen: #Movistar incorpora zonas de cobertura a sus servicios de internet al hogar. Soluci\xc3\xb3n \xc3\x81gil Movistar (SAM) es un producto de cone\xe2\x80\xa6'

2021-07-22 14:55:23,b'RT @CWVen: #Movistar incorpora zonas de cobertura a sus servicios de internet al hogar. Soluci\xc3\xb3n \xc3\x81gil Movistar (SAM) es un producto de cone\xe2\x80\xa6'

2021-07-22 14:55:15,b'#Movistar incorpora zonas de cobertura a sus servicios de internet al hogar. Soluci\xc3\xb3n \xc3\x81gil Movistar (SAM) es un pro\xe2\x80\xa6 https://t.co/OFqN88K7OJ'

2021-07-22 14:55:06,b'RT @Cirineo2V: #Hito3Millones600Mil\n\n\xf0\x9f\x93\xa2Atenci\xc3\xb3n \n\n#Movistar Venezuela suspender\xc3\xa1 sus servicios este jueves #22Jul por mantenimiento:\xc2\xa0iniciar\xe2\x80\xa6'

2021-07-22 14:53:01,b'#Hito3Millones600Mil\n\n\xf0\x9f\x93\xa2Atenci\xc3\xb3n \n\n#Movistar Venezuela suspender\xc3\xa1 sus servicios este jueves #22Jul por mantenimiento\xe2\x80\xa6 https://t.co/YGEAK9qTI0'

2021-07-22 14:52:40,b'@Movistar\n... Le enviaremos contrato a su correo.\nNUNCA LLEGO!\nContrato 17900 mensual...\nPago 2 meses 35.800.\n\nAhor\xe2\x80\xa6 https://t.co/xgtQCeAfkp'

2021-07-22 14:25:57,"b'\xc3\x9anete a nuestra red de vendedores a nivel nacional, comun\xc3\xadcate con nosotros que con gusto te atenderemos \nTelf: 041\xe2\x80\xa6 https://t.co/9Fh1BsXU0H'"

2021-07-22 14:24:37,b'No me est\xc3\xa1 gustando nada la versi\xc3\xb3n esta de El Tamborilero.. #bsoconemilioaragon #movistar #bso'

2021-07-22 13:28:28,"b'@movistar_es  Ni la m\xc3\xa1s cara ofrece un buen servicio.Acabo de contratar #movistar ADSL, el Internet va y viene esto\xe2\x80\xa6 https://t.co/ChslIAAyRw'"

2021-07-22 13:07:29,"b'RT @BumeranCo: Sancionan a #Movistar en #Colombia por publicidad enga\xc3\xb1osa\n""La @sicsuper impuso una multa de $379.763.868 a Movistar, luego\xe2\x80\xa6'"

2021-07-22 12:42:37,"b'Sancionan a #Movistar en #Colombia por publicidad enga\xc3\xb1osa\n""La @sicsuper impuso una multa de $379.763.868 a Movista\xe2\x80\xa6 https://t.co/1o0GZGOhjn'"

2021-07-22 12:33:45,b'RT @ElFocoInforma: #FocoInformativo || Regionales\xe2\x9e\xa1\xef\xb8\x8f Movistar suspender\xc3\xa1 servicio por una hora este 22-J por mantenimiento\n#22Julio  #Region\xe2\x80\xa6'

2021-07-22 12:30:16,b'RT @ElFocoInforma: #FocoInformativo || Regionales\xe2\x9e\xa1\xef\xb8\x8f Movistar suspender\xc3\xa1 servicio por una hora este 22-J por mantenimiento\n#21Julio #Regiona\xe2\x80\xa6'

2021-07-22 12:13:56,b'#FocoInformativo || Regionales\xe2\x9e\xa1\xef\xb8\x8f Movistar suspender\xc3\xa1 servicio por una hora este 22-J por mantenimiento\n#22Julio\xe2\x80\xa6 https://t.co/BHGW3EEjAm'

2021-07-22 11:01:21,b'C\xc3\xb3mo convertir tu tele convencional en una SMART TV y ver #netflix #movistar+ #youtube #twitch Tu #smarttv f\xc3\xa1cil co\xe2\x80\xa6 https://t.co/brYXUuzVVJ'

2021-07-22 10:58:05,"b'RT @fantasymundo: #Series - Profesor T (2021): ""Desalmada versi\xc3\xb3n british de un vibrante original belga"" (cr\xc3\xadtica de @frmartinezh) #Profeso\xe2\x80\xa6'"

2021-07-22 10:55:57,"b'#Series - Profesor T (2021): ""Desalmada versi\xc3\xb3n british de un vibrante original belga"" (cr\xc3\xadtica de @frmartinezh)\xe2\x80\xa6 https://t.co/C232yKZxZN'"

2021-07-22 10:52:35,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-22 10:21:16,b'@HonestaHebe @MovistarArg @ENACOMArgentina Me boludearon https://t.co/talGuKECOn hecho seguimos deade abril sin ser\xe2\x80\xa6 https://t.co/aTQyU3LJcl'

2021-07-22 10:12:10,"b'RT @miriamrondina: @MovistarArg Desde abril y la historia continua. Si vas a querer un servicio,q no sea #Movistar.L\xc3\xadnea empresas sin funci\xe2\x80\xa6'"

2021-07-22 09:42:33,"b'Despues de boludearme todo abril y parte de mayo,DIARIAMENTE,me mandan esto.Voy a hacer lo posiblw para q la mayor\xe2\x80\xa6 https://t.co/gRrqkgvjFU'"

2021-07-22 09:28:07,"b'@MovistarArg Desde abril y la historia continua. Si vas a querer un servicio,q no sea #Movistar.L\xc3\xadnea empresas sin\xe2\x80\xa6 https://t.co/eANr2QtAJD'"

2021-07-22 08:32:12,b'ojo! Aviso a todos los clientes de @movistar_es! Acabamos de ver en nuestra cuenta de empresa un alta de un servici\xe2\x80\xa6 https://t.co/qDGJKgEnvf'

2021-07-22 08:10:00,"b""\xf0\x9f\x8e\x89 SORTEO EN #MADRID \xf0\x9f\x8e\x89\nDescubre L'Esth\xc3\xa9tique #Chamber\xc3\xad  celebra sus 11 a\xc3\xb1os de trayectoria participando aqu\xc3\xad \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/HZe9mNeSjf"""

2021-07-22 07:57:56,b'Ya est\xc3\xa1n disponibles todos los episodios de \xe2\x80\x9cSUPERNORMAL\xe2\x80\x9d en @MovistarPlus \n\nQue maravilla ver a @luna_fulgencio y\xe2\x80\xa6 https://t.co/wgFaxo7G7A'

2021-07-22 04:55:55,b'La dura no hay nada m\xc3\xa1s frustrante en estos tiempos que  una conexi\xc3\xb3n como el pic\xc3\xb3 sobretodo cuando es de una mierd\xe2\x80\xa6 https://t.co/YbNRK9cAE9'

2021-07-22 04:33:08,"b'Marco de la mirilla para la puerta. R\xc3\xa9plica artesanal para tu entrada, como la que ten\xc3\xadan en la serie Monica y Rach\xe2\x80\xa6 https://t.co/70VjnKPh3F'"

2021-07-22 04:27:59,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-22 04:26:33,b'USA LA MEJOR RED QUE TIENE  COLOMBIA \n\nLO PAGAS A LOS 20 D\xc3\x8dAS DE ESTAR DISFRUTANDO  TU  SERVICIO \n\n75GB DE NAVEGACI\xe2\x80\xa6 https://t.co/xwnFBPunaK'

2021-07-22 03:57:12,"b'\xe2\x98\xb9\xef\xb8\x8f\xef\xb8\x8f a @ayudamovistarcl porque An\xe2\x80\xa6\n\nMovistar en Chile: velocidad, rendimiento, interrupciones y comentarios de los u\xe2\x80\xa6 https://t.co/x1Yn7U8UvD'"

2021-07-22 03:55:44,b'No me cansar\xc3\xa9 nunca maldito #movistar y su caga de se\xc3\xb1al \xf0\x9f\x98\xa1'

2021-07-22 03:49:51,b'@MovistarMX @TelefonicaMX @MovistarPlus @telefonica incre\xc3\xadble que en 7 meses no tengan un equipo iPhone disponible\xe2\x80\xa6 https://t.co/fpfqbDEwtT'

2021-07-22 03:33:21,"b'Hoy pude probar de la mano de @MovistarChile la red 5G que a\xc3\xban no es oficial pero en algunos lugares de Santiago, y\xe2\x80\xa6 https://t.co/uabdb1iQQv'"

2021-07-22 03:25:38,b'@MovistarArg Para que me hacen escribir por dm si no responden? \n#movistararg\n#Movistar \n@MovistarArg'

2021-07-22 02:54:52,b'#Movistar inform\xc3\xb3:\xc2\xabEstas acciones iniciar\xc3\xa1n a las 2:00 am y tendr\xc3\xa1n una duraci\xc3\xb3n aproximada de 1 hora durante la cu\xe2\x80\xa6 https://t.co/AFhxYJkTOi'

2021-07-22 02:49:51,b'Que ver en la TV?... Sin Internet por mal servicio de #Movistar q se cae sistema a cada rato. Paseo por los canales\xe2\x80\xa6 https://t.co/rYU7B6Ltdw'

2021-07-22 02:44:45,"b'No tengo se\xc3\xb1al en  #Digitel ni en #Movistar, pero si en m\xc3\xad #Movilnet, el mundo al rev\xc3\xa9s.\n#Caracas \n\n#Venezuela'"

2021-07-22 02:02:57,"b""#HappyThursday #Dance #Disco\n\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x95\xba\xf0\x9f\x95\xba\xf0\x9f\x95\xba\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x92\x83\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\x95\xba\xf0\x9f\x95\xba\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x92\x9e\xf0\x9f\x92\x9e\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x95\xba\xf0\x9f\x92\x9e\xf0\x9f\x95\xba\xf0\x9f\x8f\x84\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x92\x83\n\nShazam\nDon't Be Afraid\nDiplo &amp; Damian Lazarus Feat. J\xe2\x80\xa6 https://t.co/0nZkpQwiZs"""

2021-07-22 01:49:59,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-22 01:39:55,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-22 01:35:18,b'#FocoInformativo || Regionales\xe2\x9e\xa1\xef\xb8\x8f Movistar suspender\xc3\xa1 servicio por una hora este 22-J por mantenimiento\n#21Julio\xe2\x80\xa6 https://t.co/FWJdCG3Qpn'

2021-07-22 01:13:15,"b'No solo, sino que me lo hicieron en 6 cuotas cuando quer\xc3\xada abonarlo solo en 1. #movistar #movistararg @MovistarArg'"

2021-07-22 01:06:06,b'RT @Azteio: Qu\xc3\xa9 pasar\xc3\xada si desaparece Movistar #movistar https://t.co/jhcZ0crzIc'

2021-07-22 01:05:39,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-22 00:30:02,b'#Colombia La Superindustria comprob\xc3\xb3 que hubo informaci\xc3\xb3n insuficiente respecto de la vigencia de los beneficios y\xe2\x80\xa6 https://t.co/mrNUhCyop9'

2021-07-21 23:53:51,"b'Por favor ay\xc3\xbadenme a difundir, a ver si as\xc3\xad me hacen caso. Por tel\xc3\xa9fono solo contesta un robot.\n@MovistarPeru todo\xe2\x80\xa6 https://t.co/XaJCxjjVRh'"

2021-07-21 23:48:12,b'\xc2\xa1Atenci\xc3\xb3n! Movistar suspender\xc3\xa1 sus servicios ma\xc3\xb1ana #22Jul durante una hora por mantenimiento\n\n#21Jul\n#Movistar\n\n https://t.co/9rDV0Aggw9'

2021-07-21 23:39:15,b'Todo el d\xc3\xada sin internet y reci\xc3\xa9n lo contrat\xc3\xa9 el lunes como es posible!!! Exijo una explicaci\xc3\xb3n adem\xc3\xa1s nadie contes\xe2\x80\xa6 https://t.co/0qDhLDMRw8'

2021-07-21 23:36:46,b'D\xc3\xada 10 en que una empresa tercerizada de @MovistarArg me reclaman que devuelva un modem pero no contestan ni al mai\xe2\x80\xa6 https://t.co/NPNoKnPBzu'

2021-07-21 23:16:23,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 22:53:13,"b'#Movistar menos dinero, por mayor compromiso de despliegue en menos tiempo #Banda700\nhttps://t.co/KZk044IZZO'"

2021-07-21 22:30:00,b'Activa el servicio de recargas en tu Punto de Venta #Bancamiga y empieza a ganar m\xc3\xa1s.\n\nRecibe el 4% de comisi\xc3\xb3n por\xe2\x80\xa6 https://t.co/L7B9kXPbog'

2021-07-21 22:13:40,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 21:59:03,b'@MovistarArg #Movistar \n11 d\xc3\xadas sin internet...reclamo iniciado...a\xc3\xban sin resolver...no quiero que me recarguen gig\xe2\x80\xa6 https://t.co/bTABKFTpRx'

2021-07-21 21:58:32,b'#Colombia La Superindustria comprob\xc3\xb3 que hubo informaci\xc3\xb3n insuficiente respecto de la vigencia de los beneficios y\xe2\x80\xa6 https://t.co/S4kUxA2Yra'

2021-07-21 21:36:37,b'Local comercial ubicado en Plaza Santo Domingo con una \xc3\xa1rea de 117 m2  en dos niveles con divisiones en gypsum.\nVen\xe2\x80\xa6 https://t.co/OAl2uvrOJP'

2021-07-21 21:25:00,"b'\xf0\x9f\x93\xb2\xc2\xa1No te pierdas nada! Habla, comparte y con\xc3\xa9ctate cuando quieras. \n\xf0\x9f\x98\x8eRecarga y compra paquetes ahora en\xe2\x80\xa6 https://t.co/VD39LiYqfQ'"

2021-07-21 21:19:15,b'@AyudaMovistarCL @AyudaMovistarCL @MovistarChile #movistar #movistarchile #internet #Telecomunicaciones @MTTChile\xe2\x80\xa6 https://t.co/y1StH7NSEA'

2021-07-21 21:13:39,b'@AyudaMovistarCL @MovistarChile #movistar #movistarchile #internet #Telecomunicaciones @MTTChile  . Desde hace un m\xe2\x80\xa6 https://t.co/2q7mIQuA8A'

2021-07-21 21:00:58,"b'En #M\xc3\xa9xico cada vez hay menos #quejas contra #Telcel, AT&amp;T y #Movistar, pero hay m\xc3\xa1s contra #Izzi, #Megacable y\xe2\x80\xa6 https://t.co/NolYaMt3Yz'"

2021-07-21 20:57:57,b'Sin se\xc3\xb1al en #Digitel y #Movistar desde el baj\xc3\xb3n de #Luz'

2021-07-21 20:47:53,"b'Muri\xc3\xb3 #Movilnet en #Guayana, solo llega a Alta Vista, en los dem\xc3\xa1s sectores la gente tratando de agarrar se\xc3\xb1al pasa\xe2\x80\xa6 https://t.co/nJVW2CWFlf'"

2021-07-21 20:45:48,b'Coalici\xc3\xb3n por El Bierzo denuncia el estado de abandono y desidia de Telef\xc3\xb3nica Movistar en sus instalaciones de Tra\xe2\x80\xa6 https://t.co/2QsL0BCTNT'

2021-07-21 20:41:08,b'\xc2\xa1Atenci\xc3\xb3n! Movistar suspender\xc3\xa1 sus servicios el #22Jul durante una hora por mantenimiento\n\n#21Jul\n#Movistar\n\n https://t.co/9rDV0Aggw9'

2021-07-21 19:28:54,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 19:25:55,"b'@Movistar cort\xc3\xb3 acceso a Internet en #LomasDeZamora a modo de sabotaje. Les dije de todo menos ""bonitos"". Sus quilo\xe2\x80\xa6 https://t.co/jOBF4dtgP0'"

2021-07-21 19:23:55,b'\xc2\xa1Novedades en #Netflix #DisneyPlus #AmazonPrimeVideo #HBO #Filmin y #Movistar!\n\nGU\xc3\x8dA DIARIA #EXCLUSIVA TODAS LAS PL\xe2\x80\xa6 https://t.co/rbt0QjcerO'

2021-07-21 18:57:04,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 18:48:14,"b'#LingoStand_\nes Trending Articles: 3, Sources: 2, Words: 1,354\nNouns: operador, mundo, plan, espacio\nAdjectives: ig\xe2\x80\xa6 https://t.co/ZeXNn739xc'"

2021-07-21 18:44:30,b'Ahora #movistar me elimina mi l\xc3\xadnea!!! Tengo salgo... pero sino me llaman o no llamo @Redes_Movistar  @MovistarVe\xe2\x80\xa6 https://t.co/eivExk4q95'

2021-07-21 18:43:19,b'\xf0\x9f\x93\xa1\xf0\x9f\x93\xb1\xf0\x9f\x96\xb1| #LosHornos | #Conectividad | #Internet | #Movistar |\n\nEn Los Hornos siguen reclamando por conectividad e inter\xe2\x80\xa6 https://t.co/3uR9TZ9vzw'

2021-07-21 18:35:11,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 18:30:17,"b'me pase a prepago, #movistar te gan\xc3\xa9, no te quiero pagar mas nada nunk m\xc3\xa1s'"

2021-07-21 18:23:33,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 18:11:57,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 17:57:30,b'Me cambi\xc3\xa9 de @Tigo_Colombia a @MovistarCo  y fue peor el remedio que la enfermedad. Que desgracia !!!!! #Colombia\xe2\x80\xa6 https://t.co/RULTVFrHgw'

